L (um),Porosity,Vol Frac Cond,C-rate (1/h),Vol Frac AM,AM Loading (g),Specific Current (mA/g),Current Density (mA/cm2),AM Areal Loading (mg/cm2),Cond Loading (g),Tortuosity (Bruggeman),Theta_Beta,Capacity (mAh/g),Electrode Areal Energy Density (Wh/cm2),Electrode Volumetric Energy Density (Wh/cm3),Electrode Volumetric Power Density (W/cm3),Utilization,Electrode Areal Power Density (W/cm2)
50.0,0.528125,0.03,0.75,0.441875,0.00881612,271.5,1.8895099999999998,6.95953,0.000430575,1.37604,0.157921,158.161,0.00264379,0.528759,0.9076629999999999,0.497795,0.004538314999999999
50.0,0.528125,0.04,0.75,0.431875,0.0086166,271.5,1.84675,6.80203,0.0005741,1.37604,0.251736,175.78599999999997,0.00307636,0.615271,0.9392729999999999,0.8181930000000001,0.004696364999999999
50.0,0.528125,0.045,0.75,0.426875,0.00851684,271.5,1.8253700000000002,6.72328,0.000645862,1.37604,0.251736,177.845,0.00304074,0.6081479999999999,0.928399,0.8181930000000001,0.004641995
50.0,0.528125,0.051,0.75,0.420875,0.00839713,271.5,1.79971,6.62878,0.000731977,1.37604,0.324573,188.43200000000002,0.00321118,0.642237,0.9253600000000001,0.6402939999999999,0.0046268
50.0,0.528125,0.055,0.75,0.416875,0.00831733,271.5,1.7826099999999998,6.56578,0.000789387,1.37604,0.32998,186.928,0.0031975000000000003,0.639501,0.917689,0.6452399999999999,0.004588445
50.0,0.528125,0.06,0.75,0.411875,0.00821757,271.5,1.7612299999999999,6.48703,0.000861149,1.37604,0.32998,189.197,0.00315915,0.631831,0.906682,0.6452399999999999,0.00453341
50.0,0.528125,0.07,0.75,0.401875,0.00801805,271.5,1.7184700000000002,6.32953,0.00100467,1.37604,0.329977,189.197,0.00308289,0.616579,0.8847959999999999,0.6455609999999999,0.004423979999999999
50.0,0.528125,0.08,0.75,0.391875,0.00781854,271.5,1.6757099999999998,6.17203,0.0011482,1.37604,0.32995599999999997,189.19400000000002,0.00300633,0.6012649999999999,0.862833,0.645688,0.004314165
50.0,0.528125,0.09,0.75,0.381875,0.00761902,271.5,1.63295,6.014530000000001,0.00129172,1.37604,0.329939,189.19099999999997,0.00292971,0.585942,0.8408559999999999,0.645794,0.00420428
50.0,0.528125,0.1,0.75,0.371875,0.007419499999999999,271.5,1.59018,5.85703,0.00143525,1.37604,0.229332,174.82,0.00267712,0.535423,0.831518,,0.00415759
50.0,0.528125,0.15,0.75,0.321875,0.00642192,271.5,1.37638,5.06953,0.00215287,1.37604,0.329895,189.188,0.00246981,0.493962,0.70887,0.646189,0.00354435
50.0,0.528125,0.2,0.75,0.271875,0.00542434,271.5,1.16257,4.282030000000001,0.0028705,1.37604,0.329941,189.19299999999998,0.00208646,0.41729099999999997,0.598825,0.646476,0.0029941250000000003
50.0,0.58125,0.02,0.75,0.39875,0.0079557,271.5,1.7051,6.28031,0.00028705,1.31165,0.09802260000000002,128.882,0.00190941,0.38188099999999997,0.8044520000000001,0.40192100000000003,0.00402226
50.0,0.58125,0.03,0.75,0.38875,0.00775619,271.5,1.6623400000000002,6.122809999999999,0.000430575,1.31165,0.162623,159.232,0.00234186,0.468371,0.798601,0.499716,0.003993005
50.0,0.58125,0.04,0.75,0.37875,0.00755667,271.5,1.61958,5.96531,0.0005741,1.31165,0.284668,180.21400000000003,0.00275812,0.551624,0.8200639999999999,0.613995,0.004100319999999999
50.0,0.58125,0.045,0.75,0.37375,0.00745691,271.5,1.5982,5.88656,0.000645862,1.31165,0.284668,182.625,0.00272171,0.544342,0.809238,0.613995,0.00404619
50.0,0.58125,0.051,0.75,0.36775,0.0073372,271.5,1.57254,5.79206,0.000731977,1.31165,0.320783,187.918,0.0028006999999999997,0.560139,0.8092739999999999,0.64099,0.00404637
50.0,0.58125,0.055,0.75,0.36375,0.0072574,271.5,1.55544,5.72906,0.000789387,1.31165,0.331461,186.81400000000002,0.00279331,0.558662,0.800755,0.645826,0.004003775
50.0,0.58125,0.06,0.75,0.35875,0.00715764,271.5,1.53406,5.65031,0.000861149,1.31165,0.331461,189.417,0.00275492,0.550983,0.789748,0.645826,0.00394874
50.0,0.58125,0.07,0.75,0.34875,0.00695812,271.5,1.4913,5.4928099999999995,0.00100467,1.31165,0.33148,189.42,0.00267855,0.535709,0.767844,0.646123,0.0038392199999999995
50.0,0.58125,0.08,0.75,0.33875,0.00675861,271.5,1.44854,5.33531,0.0011482,1.31165,0.331519,189.425,0.00260195,0.5203909999999999,0.745866,0.646233,0.0037293300000000003
50.0,0.58125,0.09,0.75,0.32875,0.00655909,271.5,1.40578,5.17781,0.00129172,1.31165,0.331467,189.42,0.00252519,0.505038,0.7238829999999999,0.646338,0.003619415
50.0,0.58125,0.1,0.75,0.31875,0.00635957,271.5,1.36301,5.02031,0.00143525,1.31165,0.331497,189.423,0.00244849,0.48969700000000005,0.7018840000000001,0.646404,0.00350942
50.0,0.58125,0.15,0.75,0.26875,0.00536199,271.5,1.14921,4.23281,0.00215287,1.31165,0.33149,189.422,0.00206467,0.412934,0.591859,0.646682,0.0029592950000000002
50.0,0.58125,0.2,0.75,0.21875,0.00436441,271.5,0.9354020000000001,3.4453099999999997,0.0028705,1.31165,0.33150100000000005,189.426,0.00168075,0.33615,0.48179700000000003,0.646914,0.002408985
50.0,0.634375,0.02,0.75,0.345625,0.00689577,271.5,1.47794,5.44359,0.00028705,1.25553,0.100172,129.952,0.00166883,0.333767,0.6973090000000001,0.404389,0.003486545
50.0,0.634375,0.03,0.75,0.335625,0.00669626,271.5,1.43517,5.28609,0.000430575,1.25553,0.163981,159.62,0.00202874,0.40574699999999997,0.69014,0.502019,0.0034506999999999997
50.0,0.634375,0.04,0.75,0.325625,0.00649674,271.5,1.39241,5.12859,0.0005741,1.25553,0.286288,180.067,0.00237538,0.475076,0.7053,0.614635,0.0035265
50.0,0.634375,0.045,0.75,0.320625,0.00639698,271.5,1.37103,5.0498400000000006,0.000645862,1.25553,0.286288,182.875,0.00233891,0.46778100000000006,0.69447,0.614635,0.0034723500000000003
50.0,0.634375,0.051,0.75,0.314625,0.00627727,271.5,1.34538,4.9553400000000005,0.000731977,1.25553,0.32205300000000003,188.109,0.00239866,0.479732,0.692403,0.641563,0.003462015
50.0,0.634375,0.055,0.75,0.310625,0.00619747,271.5,1.32827,4.89234,0.000789387,1.25553,0.332807,186.56799999999998,0.00238791,0.47758100000000003,0.6838029999999999,0.646277,0.0034190149999999996
50.0,0.634375,0.06,0.75,0.305625,0.00609771,271.5,1.3068899999999999,4.8135900000000005,0.000861149,1.25553,0.332807,189.62,0.00234947,0.469894,0.672796,0.646277,0.0033639799999999995
50.0,0.634375,0.07,0.75,0.295625,0.00589819,271.5,1.26413,4.65609,0.00100467,1.25553,0.332776,189.614,0.00227283,0.454567,0.6508689999999999,0.646536,0.003254344999999999
50.0,0.634375,0.08,0.75,0.285625,0.00569868,271.5,1.22137,4.49859,0.0011482,1.25553,0.332769,189.614,0.00219608,0.43921499999999997,0.628888,0.646684,0.00314444
50.0,0.634375,0.09,0.75,0.275625,0.00549916,271.5,1.17861,4.34109,0.00129172,1.25553,0.3328,189.622,0.00211933,0.42386599999999997,0.606892,0.646752,0.00303446
50.0,0.634375,0.1,0.75,0.265625,0.00529965,271.5,1.13585,4.183590000000001,0.00143525,1.25553,0.33281700000000003,189.62,0.00204248,0.408496,0.584886,0.6468109999999999,0.0029244300000000004
50.0,0.634375,0.15,0.75,0.215625,0.00430207,271.5,0.9220389999999999,3.39609,0.00215287,1.25553,0.23710799999999999,175.998,0.00156183,0.312366,0.48186,,0.0024093
50.0,0.634375,0.2,0.75,0.165625,0.00330448,271.5,0.708233,2.60859,0.0028705,1.25553,0.33273600000000003,189.611,0.00127376,0.254751,0.364769,0.64725,0.001823845
50.0,0.6875,0.02,0.75,0.2925,0.00583585,271.5,1.2507700000000002,4.60687,0.00028705,1.20605,0.102568,131.205,0.00142611,0.285222,0.590205,0.407526,0.002951025
50.0,0.6875,0.03,0.75,0.2825,0.00563633,271.5,1.20801,4.44937,0.000430575,1.20605,0.165385,160.05700000000002,0.00171439,0.342879,0.5816140000000001,0.504934,0.0029080700000000004
50.0,0.6875,0.04,0.75,0.2725,0.00543681,271.5,1.16524,4.29188,0.0005741,1.20605,0.274291,177.852,0.00197451,0.394902,0.591773,0.607684,0.002958865
50.0,0.6875,0.045,0.75,0.2675,0.00533705,271.5,1.14386,4.21312,0.000645862,1.20605,0.274291,181.176,0.00193828,0.387656,0.580915,0.607684,0.002904575
50.0,0.6875,0.051,0.75,0.2615,0.00521735,271.5,1.11821,4.11862,0.000731977,1.20605,0.326324,188.71900000000002,0.00199914,0.399829,0.57521,0.642113,0.0028760500000000002
50.0,0.6875,0.055,0.75,0.2575,0.00513754,271.5,1.1011,4.055630000000001,0.000789387,1.20605,0.22591799999999998,170.96400000000003,0.00185023,0.37004699999999996,0.576235,,0.002881175
50.0,0.6875,0.06,0.75,0.2525,0.00503778,271.5,1.07972,3.97687,0.000861149,1.20605,0.22591799999999998,174.35,0.00181431,0.362861,0.565046,,0.00282523
50.0,0.6875,0.07,0.75,0.2425,0.00483826,271.5,1.03696,3.8193699999999997,0.00100467,1.20605,0.33166599999999996,189.476,0.00186364,0.372729,0.53408,0.646892,0.0026704
50.0,0.6875,0.08,0.75,0.2325,0.00463875,271.5,0.9941989999999999,3.6618699999999995,0.0011482,1.20605,0.331769,189.489,0.00178698,0.35739699999999996,0.512074,0.646996,0.00256037
50.0,0.6875,0.09,0.75,0.2225,0.00443923,271.5,0.9514379999999999,3.5043800000000003,0.00129172,1.20605,0.225912,174.35,0.00159908,0.319816,0.498015,0.584871,0.002490075
50.0,0.6875,0.1,0.75,0.2125,0.00423972,271.5,0.9086770000000001,3.3468699999999996,0.00143525,1.20605,0.33176700000000003,189.49,0.00163336,0.32667199999999996,0.468052,0.647145,0.00234026
50.0,0.6875,0.15,0.75,0.1625,0.00324214,271.5,0.69487,2.55938,0.00215287,1.20605,0.33169299999999996,189.479,0.00124911,0.249822,0.35796300000000003,0.647349,0.0017898150000000002
50.0,0.6875,0.2,0.75,0.1125,0.00224456,271.5,0.48106400000000005,1.77187,0.0028705,1.20605,0.331638,189.476,0.000864839,0.172968,0.247844,0.6475380000000001,0.00123922
50.0,0.740625,0.02,0.75,0.239375,0.00477592,271.5,1.0236,3.7701599999999997,0.00028705,1.1619899999999999,0.10362400000000001,132.075,0.00117612,0.23522300000000002,0.48353,0.411788,0.00241765
50.0,0.740625,0.03,0.75,0.229375,0.0045763999999999996,271.5,0.980836,3.61266,0.000430575,1.1619899999999999,0.168154,160.95600000000002,0.00140173,0.280346,0.472887,0.508618,0.002364435
50.0,0.740625,0.051,0.75,0.208375,0.00415742,271.5,0.8910379999999999,3.28191,0.000731977,1.1619899999999999,0.326287,188.727,0.00159345,0.318689,0.45846000000000003,0.642591,0.0022923
50.0,0.740625,0.055,0.75,0.204375,0.00407761,271.5,0.873933,3.2189099999999997,0.000789387,1.1619899999999999,0.33157600000000004,184.84,0.00157069,0.31413800000000003,0.450125,0.646922,0.002250625
50.0,0.740625,0.06,0.75,0.199375,0.00397785,271.5,0.8525520000000001,3.14016,0.000861149,1.1619899999999999,0.33157600000000004,189.475,0.00153226,0.306452,0.439112,0.646922,0.00219556
50.0,0.740625,0.07,0.75,0.189375,0.00377834,271.5,0.809791,2.9826599999999996,0.00100467,1.1619899999999999,0.220823,173.59799999999998,0.00135616,0.271233,0.424192,,0.0021209600000000003
50.0,0.740625,0.08,0.75,0.179375,0.00357882,271.5,0.76703,2.82516,0.0011482,1.1619899999999999,0.331461,189.46099999999998,0.00137871,0.275742,0.395142,0.647277,0.0019757100000000003
50.0,0.740625,0.09,0.75,0.169375,0.0033793,271.5,0.7242689999999999,2.6676599999999997,0.00129172,1.1619899999999999,0.33146,189.46099999999998,0.00130189,0.260378,0.373125,0.64735,0.001865625
50.0,0.740625,0.1,0.75,0.159375,0.00317979,271.5,0.681507,2.51016,0.00143525,1.1619899999999999,0.331565,189.476,0.00122512,0.245025,0.351094,0.647384,0.00175547
50.0,0.740625,0.15,0.75,0.109375,0.00218221,271.5,0.46770100000000003,1.7226599999999999,0.00215287,1.1619899999999999,0.33153,189.47099999999998,0.00084084,0.168168,0.240973,0.6476109999999999,0.001204865
50.0,0.740625,0.2,0.75,0.059375,0.00118463,271.5,0.253895,0.935156,0.0028705,1.1619899999999999,0.33145,189.46099999999998,0.00045646900000000004,0.0912937,0.130825,0.6477569999999999,0.000654125
50.0,0.79375,0.02,0.75,0.18625,0.00371599,271.5,0.796428,2.93344,0.00028705,1.1224299999999998,0.108268,134.569,0.0009325910000000001,0.18651800000000002,0.37631,0.417919,0.00188155
50.0,0.79375,0.03,0.75,0.17625,0.00351647,271.5,0.753667,2.7759400000000003,0.000430575,1.1224299999999998,0.17555199999999999,162.55200000000002,0.00108959,0.217917,0.36397199999999996,0.5143979999999999,0.00181986
50.0,0.79375,0.04,0.75,0.16625,0.00331695,271.5,0.710906,2.61844,0.0005741,1.1224299999999998,0.290736,178.05900000000003,0.00122022,0.24404499999999998,0.36092199999999997,0.617412,0.00180461
50.0,0.79375,0.045,0.75,0.16125,0.0032172,271.5,0.689525,2.5396900000000002,0.000645862,1.1224299999999998,0.290736,183.58,0.00118353,0.23670500000000003,0.350068,0.617412,0.00175034
50.0,0.79375,0.051,0.75,0.15525,0.00309749,271.5,0.663868,2.44519,0.000731977,1.1224299999999998,0.326934,188.831,0.00118802,0.237603,0.341619,0.643147,0.0017080950000000002
50.0,0.79375,0.055,0.75,0.15125,0.00301768,271.5,0.646764,2.38219,0.000789387,1.1224299999999998,0.33229000000000003,183.322,0.00116312,0.232625,0.333125,0.647167,0.001665625
50.0,0.79375,0.06,0.75,0.14625,0.00291792,271.5,0.625383,2.30344,0.000861149,1.1224299999999998,0.33229000000000003,189.59,0.00112467,0.224935,0.32211300000000004,0.647167,0.001610565
50.0,0.79375,0.07,0.75,0.13625,0.00271841,271.5,0.582622,2.14594,0.00100467,1.1224299999999998,0.332321,189.59400000000002,0.00104791,0.209581,0.300122,0.647404,0.00150061
50.0,0.79375,0.08,0.75,0.12625,0.00251889,271.5,0.5398609999999999,1.9884400000000002,0.0011482,1.1224299999999998,0.332227,189.582,0.000970991,0.194198,0.278109,0.647512,0.001390545
50.0,0.79375,0.09,0.75,0.11625,0.00231937,271.5,0.4971,1.8309400000000002,0.00129172,1.1224299999999998,0.332349,189.59799999999998,0.000894163,0.178833,0.25608200000000003,0.647578,0.0012804100000000003
50.0,0.79375,0.1,0.75,0.10625,0.00211986,271.5,0.454338,1.67344,0.00143525,1.1224299999999998,0.332279,189.59,0.000817241,0.163448,0.23406300000000002,0.647624,0.0011703150000000001
50.0,0.79375,0.15,0.75,0.05625,0.00112228,271.5,0.24053200000000002,0.8859379999999999,0.00215287,1.1224299999999998,0.332333,189.597,0.000432706,0.0865412,0.123924,0.647796,0.00061962
50.0,0.79375,0.2,0.75,0.00625,0.000124698,271.5,0.026725799999999997,0.0984375,0.0028705,1.1224299999999998,0.332329,189.59799999999998,4.8081800000000004e-05,0.00961636,0.013770300000000001,0.647947,6.885150000000002e-05
50.0,0.846875,0.02,0.75,0.133125,0.00265606,271.5,0.569259,2.09672,0.00028705,1.08665,0.11376099999999999,137.832,0.0006838069999999999,0.136761,0.26939,0.42839099999999997,0.00134695
50.0,0.846875,0.03,0.75,0.123125,0.00245654,271.5,0.5264979999999999,1.9392200000000002,0.000430575,1.08665,0.18796600000000002,165.273,0.00077595,0.15519000000000002,0.254932,0.523733,0.00127466
50.0,0.846875,0.04,0.75,0.113125,0.00225703,271.5,0.483737,1.78172,0.0005741,1.08665,0.293588,175.888,0.0008336530000000001,0.166731,0.245988,0.619318,0.0012299400000000001
50.0,0.846875,0.045,0.75,0.108125,0.00215727,271.5,0.46235600000000004,1.70297,0.000645862,1.08665,0.293588,184.021,0.000796807,0.159361,0.235116,0.619318,0.0011755799999999999
50.0,0.846875,0.051,0.75,0.102125,0.00203756,271.5,0.436699,1.60847,0.000731977,1.08665,0.330046,189.28,0.00078312,0.156624,0.22465700000000002,0.643875,0.0011232850000000001
50.0,0.846875,0.055,0.75,0.098125,0.00195775,271.5,0.419595,1.5454700000000001,0.000789387,1.08665,0.335456,180.358,0.000756022,0.151204,0.21601599999999999,0.647423,0.00108008
50.0,0.846875,0.06,0.75,0.093125,0.00185799,271.5,0.398214,1.46672,0.000861149,1.08665,0.335456,190.042,0.0007174989999999999,0.1435,0.205008,0.647423,0.0010250399999999998
50.0,0.846875,0.07,0.75,0.083125,0.00165848,271.5,0.355453,1.30922,0.00100467,1.08665,0.335419,190.03799999999998,0.000640601,0.12812,0.183039,0.647624,0.0009151950000000002
50.0,0.846875,0.08,0.75,0.073125,0.00145896,271.5,0.312692,1.15172,0.0011482,1.08665,0.335475,190.046,0.0005634980000000001,0.1127,0.161002,0.6477229999999999,0.0008050100000000001
50.0,0.846875,0.09,0.75,0.063125,0.00125945,271.5,0.26993,0.9942190000000001,0.00129172,1.08665,0.335449,190.042,0.000486439,0.0972879,0.138989,0.64779,0.000694945
50.0,0.846875,0.1,0.75,0.053125,0.00105993,271.5,0.227169,0.8367190000000001,0.00143525,1.08665,0.335505,190.05,0.00040946099999999996,0.0818922,0.11698900000000001,0.647806,0.0005849450000000001
50.0,0.846875,0.15,0.75,0.003125,6.23488e-05,271.5,0.013362899999999999,0.0492187,0.00215287,1.08665,0.335494,190.049,2.40843e-05,0.00481686,0.00688124,0.647981,3.44062e-05
50.0,0.9,0.02,0.75,0.08,0.00159613,271.5,0.34209,1.26,0.00028705,1.05409,0.124044,143.908,0.00043068,0.08613589999999999,0.16250499999999998,0.448625,0.0008125249999999999
50.0,0.9,0.03,0.75,0.07,0.00139661,271.5,0.299329,1.1025,0.000430575,1.05409,0.209693,169.791,0.000456311,0.09126210000000001,0.145931,0.542899,0.000729655
50.0,0.9,0.04,0.75,0.06,0.0011970999999999998,271.5,0.256567,0.945,0.0005741,1.05409,0.297119,169.197,0.000445197,0.0890395,0.130969,0.6230140000000001,0.000654845
50.0,0.9,0.045,0.75,0.055,0.00109734,271.5,0.23518699999999998,0.86625,0.000645862,1.05409,0.297119,184.578,0.000408098,0.08161950000000001,0.120055,0.6230140000000001,0.0006002749999999999
50.0,0.9,0.051,0.75,0.049,0.000977629,271.5,0.20953000000000002,0.77175,0.000731977,1.05409,0.328226,189.044,0.000375623,0.07512460000000001,0.10789100000000001,0.6451140000000001,0.0005394550000000001
50.0,0.9,0.055,0.75,0.045,0.0008978219999999999,271.5,0.19242599999999999,0.70875,0.000789387,1.05409,0.33373800000000003,168.727,0.00034647199999999996,0.06929439999999999,0.0991123,0.6476770000000001,0.0004955615
50.0,0.9,0.06,0.75,0.04,0.0007980639999999999,271.5,0.171045,0.63,0.000861149,1.05409,0.33373800000000003,189.81799999999998,0.000307975,0.061595000000000004,0.0880998,0.6476770000000001,0.00044049900000000007
50.0,0.9,0.07,0.75,0.03,0.0005985480000000001,271.5,0.12828399999999998,0.4725,0.00100467,1.05409,0.33373400000000003,189.81799999999998,0.00023099900000000002,0.046199800000000006,0.0660799,0.647849,0.0003303995
50.0,0.9,0.08,0.75,0.02,0.00039903199999999996,271.5,0.0855225,0.315,0.0011482,1.05409,0.33369,189.81400000000002,0.000154002,0.0308003,0.044055199999999996,0.647926,0.00022027599999999996
50.0,0.9,0.09,0.75,0.01,0.00019951599999999998,271.5,0.0427612,0.1575,0.00129172,1.05409,0.33362800000000004,189.805,7.69998e-05,0.0154,0.022028299999999997,0.6479729999999999,0.00011014149999999998
500.0,0.209375,0.055,1.0,0.735625,0.146769,362.0,41.9417,115.861,0.00789387,2.1854299999999998,0.0,2.00742,0.00035228099999999997,0.00704562,1.2626600000000001,,0.06313300000000001
500.0,0.209375,0.06,1.0,0.730625,0.145771,362.0,41.6566,115.073,0.00861149,2.1854299999999998,0.0,2.02116,0.00034988699999999995,0.00699773,1.25407,,0.0627035
500.0,0.2625,0.055,1.0,0.6825,0.13617,362.0,38.9127,107.494,0.00789387,1.9518,0.0,3.9984699999999997,0.0008947380000000001,0.0178948,1.6078,,0.08039
500.0,0.2625,0.06,1.0,0.6775,0.13517200000000001,362.0,38.6277,106.706,0.00861149,1.9518,0.0,4.02798,0.0008881830000000001,0.0177637,1.59602,,0.079801
500.0,0.2625,0.09,1.0,0.6475,0.129187,362.0,36.9172,101.98100000000001,0.0129172,1.9518,2.3719400000000002e-05,5.02838,0.00113212,0.0226423,1.63012,,0.08150600000000001
500.0,0.2625,0.1,1.0,0.6375,0.127191,362.0,36.3471,100.406,0.0143525,1.9518,8.648819999999999e-06,5.0376199999999995,0.00112272,0.022454400000000003,1.6131,,0.08065499999999999
500.0,0.2625,0.15,1.0,0.5875,0.11721600000000001,362.0,33.4963,92.5312,0.0215287,1.9518,4.19258e-05,6.03405,0.00128391,0.0256783,1.54039,,0.07701949999999999
500.0,0.315625,0.051,1.0,0.633375,0.126368,362.0,36.1119,99.7566,0.00731977,1.77998,0.0,2.0121700000000002,0.000288536,0.00577072,1.0379,,0.051895000000000004
500.0,0.315625,0.055,1.0,0.629375,0.12557000000000001,362.0,35.8838,99.1266,0.00789387,1.77998,2.98258e-07,7.994160000000001,0.00185946,0.0371893,1.67068,,0.083534
500.0,0.315625,0.06,1.0,0.624375,0.124573,362.0,35.5987,98.3391,0.00861149,1.77998,2.98258e-07,8.05818,0.00184469,0.036893800000000004,1.6574,,0.08287
500.0,0.315625,0.07,1.0,0.614375,0.12257799999999999,362.0,35.0286,96.7641,0.010046700000000002,1.77998,9.543380000000001e-07,8.05343,0.00185526,0.0371051,1.66765,,0.0833825
500.0,0.315625,0.08,1.0,0.604375,0.120583,362.0,34.4584,95.1891,0.011482,1.77998,7.53993e-08,8.051839999999999,0.00184355,0.036871100000000004,1.6578700000000002,,0.08289350000000001
500.0,0.315625,0.09,1.0,0.594375,0.11858699999999998,362.0,33.8883,93.6141,0.0129172,1.77998,7.4799e-05,9.05636,0.00205049,0.0410098,1.6390799999999999,,0.081954
500.0,0.315625,0.1,1.0,0.584375,0.116592,362.0,33.3181,92.0391,0.0143525,1.77998,2.9221399999999998e-05,9.0579,0.00202857,0.040571300000000005,1.6215600000000001,,0.08107800000000001
500.0,0.315625,0.2,1.0,0.484375,0.09664060000000001,362.0,27.6166,76.2891,0.028705,1.77998,2.8182600000000004e-05,12.0777,0.00232465,0.046492900000000004,1.39367,,0.06968350000000001
500.0,0.36875,0.051,1.0,0.58025,0.11576900000000001,362.0,33.083,91.3894,0.00731977,1.64677,0.0,4.03426,0.000682862,0.0136572,1.22596,,0.061298000000000005
500.0,0.36875,0.055,1.0,0.57625,0.114971,362.0,32.8549,90.7594,0.00789387,1.64677,2.83869e-05,12.9884,0.00289815,0.057962900000000005,1.6016299999999999,,0.0800815
500.0,0.36875,0.06,1.0,0.57125,0.113974,362.0,32.5698,89.9719,0.00861149,1.64677,2.83869e-05,13.1021,0.002873,0.057460000000000004,1.5877299999999999,,0.07938649999999998
500.0,0.36875,0.07,1.0,0.56125,0.111978,362.0,31.9997,88.3969,0.010046700000000002,1.64677,2.60182e-05,13.0984,0.00289049,0.05780980000000001,1.59784,,0.07989199999999999
500.0,0.36875,0.08,1.0,0.55125,0.109983,362.0,31.4295,86.8219,0.011482,1.64677,0.000173035,14.1088,0.00307214,0.0614427,1.57667,0.0738182,0.0788335
500.0,0.36875,0.09,1.0,0.54125,0.10798800000000001,362.0,30.8594,85.2469,0.0129172,1.64677,9.18152e-05,14.1014,0.00303884,0.060776800000000006,1.5603799999999999,0.075022,0.07801899999999999
500.0,0.36875,0.1,1.0,0.53125,0.105993,362.0,30.2892,83.6719,0.0143525,1.64677,3.08832e-05,14.1051,0.00300144,0.0600288,1.5407799999999998,,0.07703899999999998
500.0,0.36875,0.15,1.0,0.48125,0.09601710000000001,362.0,27.4385,75.7969,0.0215287,1.64677,0.00023407200000000002,17.1252,0.00333227,0.06664550000000001,1.4087,0.083312,0.070435
500.0,0.36875,0.2,1.0,0.43125,0.0860413,362.0,24.5877,67.9219,0.028705,1.64677,0.000350237,20.1472,0.00354208,0.0708417,1.2727600000000001,0.0909404,0.06363800000000001
500.0,0.421875,0.051,1.0,0.527125,0.10517,362.0,30.054000000000002,83.0222,0.00731977,1.5396,0.0,7.0610800000000005,0.00119995,0.023999,1.23009,,0.0615045
500.0,0.421875,0.055,1.0,0.523125,0.104372,362.0,29.826,82.3922,0.00789387,1.5396,0.000104475,18.964000000000002,0.00393518,0.07870360000000001,1.48806,0.0867553,0.074403
500.0,0.421875,0.06,1.0,0.518125,0.10337400000000001,362.0,29.5409,81.6047,0.00861149,1.5396,0.000104475,19.147000000000002,0.00389757,0.07795139999999999,1.47384,0.0867553,0.07369200000000001
500.0,0.421875,0.07,1.0,0.508125,0.101379,362.0,28.9707,80.0297,0.010046700000000002,1.5396,0.000324991,20.1545,0.0041012,0.082024,1.4731299999999998,0.0903462,0.0736565
500.0,0.421875,0.08,1.0,0.498125,0.0993839,362.0,28.4006,78.4547,0.011482,1.5396,0.00017922400000000002,20.1567,0.00406899,0.08137989999999999,1.46156,0.0918998,0.073078
500.0,0.421875,0.09,1.0,0.488125,0.0973888,362.0,27.8304,76.8797,0.0129172,1.5396,0.000344293,21.1578,0.00419355,0.083871,1.43492,0.093609,0.071746
500.0,0.421875,0.1,1.0,0.478125,0.09539360000000001,362.0,27.2603,75.3047,0.0143525,1.5396,0.00052083,22.1653,0.00430653,0.0861306,1.40667,0.0947787,0.07033350000000001
500.0,0.421875,0.15,1.0,0.428125,0.0854178,362.0,24.4095,67.4297,0.0215287,1.5396,0.000523239,25.1878,0.00443125,0.088625,1.2737100000000001,0.104797,0.0636855
500.0,0.421875,0.2,1.0,0.378125,0.075442,362.0,21.5588,59.5547,0.028705,1.5396,0.000625896,29.2264,0.00456536,0.0913072,1.1308799999999999,0.116773,0.056544
500.0,0.475,0.051,1.0,0.474,0.0945706,362.0,27.0251,74.655,0.00731977,1.45095,0.0,9.09897,0.00145203,0.0290406,1.15515,,0.057757499999999996
500.0,0.475,0.055,1.0,0.47,0.09377260000000001,362.0,26.7971,74.025,0.00789387,1.45095,0.00027603700000000003,25.9811,0.00490141,0.0980283,1.3513700000000002,0.106118,0.0675685
500.0,0.475,0.06,1.0,0.465,0.092775,362.0,26.511999999999997,73.2375,0.00861149,1.45095,0.00027603700000000003,26.2604,0.00484927,0.0969854,1.33699,0.106118,0.0668495
500.0,0.475,0.07,1.0,0.455,0.0907798,362.0,25.9418,71.6625,0.010046700000000002,1.45095,0.00039317599999999996,27.2706,0.00503702,0.10074,1.33732,0.111098,0.06686600000000001
500.0,0.475,0.08,1.0,0.445,0.0887847,362.0,25.3717,70.0875,0.011482,1.45095,0.000520499,28.2712,0.0051419,0.10283800000000001,1.31675,0.11396400000000001,0.0658375
500.0,0.475,0.09,1.0,0.435,0.08678949999999999,362.0,24.8015,68.5125,0.0129172,1.45095,0.000657149,29.2838,0.00522284,0.104457,1.29118,0.116487,0.064559
500.0,0.475,0.1,1.0,0.425,0.0847943,362.0,24.2314,66.9375,0.0143525,1.45095,0.000787,30.2845,0.00528706,0.105741,1.26394,0.11898299999999999,0.063197
500.0,0.475,0.15,1.0,0.375,0.0748185,362.0,21.3806,59.0625,0.0215287,1.45095,0.0011565999999999998,35.3355,0.00546771,0.10935399999999999,1.12032,0.132461,0.056015999999999996
500.0,0.475,0.2,1.0,0.325,0.0648427,362.0,18.5299,51.1875,0.028705,1.45095,0.00245551,42.3997,0.00567216,0.113443,0.9685239999999999,0.15094000000000002,0.048426199999999996
